time/iterations,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/value_loss,train/entropy_loss,train/learning_rate,train/clip_fraction,train/loss,train/clip_range,train/n_updates
286,1087.06,585728,24490,23,0.14000000059604645,-0.09742441219859757,-9.893592834472656,0.69962907,0.0005530435961873081,-1.049663069844246,0.0003,0.6392578125,-0.131831094622612,0.2,2850
287,1054.29,587776,24608,23,0.1899999976158142,-0.05425944956659805,0.021884620189666748,0.59321904,0.007379656265402446,-1.1513077402487397,0.0003,0.68310546875,-0.08573256433010101,0.2,2860
288,1053.77,589824,24689,23,0.20000000298023224,-0.07652987224282697,-0.07665324211120605,0.53195417,0.013338539572578157,-1.2475322265177966,0.0003,0.6578125,-0.0879373773932457,0.2,2870
289,1053.77,591872,24769,23,0.20000000298023224,-0.09492650438187411,-0.4457002878189087,0.5173073,0.004105389338837995,-1.2716745153069495,0.0003,0.66689453125,-0.06456143409013748,0.2,2880
290,1050.03,593920,24919,23,0.23000000417232513,-0.10146925159933744,-7.135376930236816,0.5917598,0.0015094669669451833,-1.1665469292551278,0.0003,0.667919921875,-0.12295771390199661,0.2,2890
291,1048.58,595968,25019,23,0.23000000417232513,-0.06307375260075787,0.017505764961242676,0.44258097,0.00911372615119035,-1.2367299858480691,0.0003,0.64951171875,-0.08631222695112228,0.2,2900
292,1048.58,598016,25119,23,0.23000000417232513,-0.10631063614273444,-23.632863998413086,0.6209142,0.0013037981380875862,-1.2103876369073987,0.0003,0.663330078125,-0.142464280128479,0.2,2910
293,976.77,600064,25264,23,0.2800000011920929,-0.10066515142971184,-14.720727920532227,0.5926346,0.000376906131305077,-1.1166706157848239,0.0003,0.64677734375,-0.12420198321342468,0.2,2920
294,978.32,602112,25362,23,0.2800000011920929,-0.0683839272998739,-0.0004162788391113281,0.42627093,0.013484979153145105,-1.2836464237421752,0.0003,0.69345703125,-0.09022953361272812,0.2,2930
295,978.32,604160,25446,23,0.2800000011920929,-0.10249670935736503,-17.1710262298584,0.66536015,0.0024380288169595587,-1.181442423723638,0.0003,0.649462890625,-0.13887447118759155,0.2,2940
296,976.98,606208,25588,23,0.2800000011920929,-0.10406275549030397,-13.435025215148926,0.6327603,0.0005235098702996765,-1.2039653139188886,0.0003,0.669140625,-0.15095864236354828,0.2,2950
297,941.71,608256,25737,23,0.3100000023841858,-0.0630949270358542,-0.015413641929626465,0.52614397,0.002735824065803172,-1.3204040434211493,0.0003,0.632763671875,-0.04844135418534279,0.2,2960
298,906.0,610304,25868,23,0.3199999928474426,-0.06531475068914006,0.0010849237442016602,0.52703744,0.007483752853659098,-1.3290419202297925,0.0003,0.6400390625,-0.06298571825027466,0.2,2970
299,911.46,612352,26015,23,0.3499999940395355,-0.08551793527149129,-0.13177096843719482,0.4815844,0.0087880330709595,-1.3445602770894767,0.0003,0.674267578125,-0.11890117824077606,0.2,2980
300,870.98,614400,26155,23,0.3799999952316284,-0.08485442240780686,-0.2888000011444092,0.43378016,0.007738732583311503,-1.4568179104477168,0.0003,0.676953125,-0.08950994163751602,0.2,2990
301,870.22,616448,26293,23,0.4000000059604645,-0.0787127253046492,-0.011249423027038574,0.48125717,0.01037287993094651,-1.4440938714891671,0.0003,0.667529296875,-0.0685756728053093,0.2,3000
302,833.3,618496,26434,23,0.4300000071525574,-0.08360401970276143,0.18338865041732788,0.52487016,0.009053021030194942,-1.4630696143954993,0.0003,0.66552734375,-0.11272699385881424,0.2,3010
303,829.43,620544,26570,23,0.47999998927116394,-0.08508447170315776,0.14448869228363037,0.49740624,0.008080958606296918,-1.4434965670108795,0.0003,0.673828125,-0.09098395705223083,0.2,3020
304,825.66,622592,26722,23,0.5199999809265137,-0.08063318151544081,0.21124744415283203,0.47353595,0.010178641699167202,-1.4280518561601638,0.0003,0.65888671875,-0.08768848329782486,0.2,3030
305,792.05,624640,26848,23,0.550000011920929,-0.08554988218820654,-0.013879537582397461,0.676813,0.016425903227354866,-1.2989632979035377,0.0003,0.649560546875,-0.08791013807058334,0.2,3040
306,790.18,626688,26965,23,0.5799999833106995,-0.08816876011696877,-0.21989107131958008,0.6666495,0.0113241442515573,-1.2637503542006017,0.0003,0.655029296875,-0.11102049797773361,0.2,3050
307,790.18,628736,27050,23,0.5799999833106995,-0.07456834319455083,0.07525604963302612,0.4341463,0.006497271449006803,-1.5401364523917436,0.0003,0.553515625,-0.09194882959127426,0.2,3060
308,825.69,630784,27166,23,0.6000000238418579,-0.08279319057473913,-9.0735502243042,0.20827155,0.0007223777613035054,-1.8487289760261774,0.0003,0.4486328125,-0.12034961581230164,0.2,3070
309,756.06,632832,27287,23,0.6399999856948853,-0.07025612164434278,-0.11591041088104248,0.3937559,0.006735437082897988,-1.4734884552657603,0.0003,0.5732421875,-0.10877586156129837,0.2,3080
310,756.85,634880,27376,23,0.6499999761581421,-0.07909532138437499,-0.0008944272994995117,0.60560024,0.012739886340932571,-1.3064178470522165,0.0003,0.6427734375,-0.10911019891500473,0.2,3090
311,792.17,636928,27460,23,0.6499999761581421,-0.10902896904444788,-9.844352722167969,0.48909026,0.001947899071728898,-1.348819736763835,0.0003,0.683984375,-0.14108367264270782,0.2,3100
312,754.91,638976,27587,23,0.6800000071525574,-0.1063267903533415,-12.227770805358887,0.56315935,0.0007009954624209059,-1.2436134062707425,0.0003,0.677490234375,-0.12809479236602783,0.2,3110
313,715.28,641024,27688,23,0.6800000071525574,-0.06557454930443782,0.024479031562805176,0.43478534,0.0099056959097652,-1.3362324688583613,0.0003,0.66845703125,-0.08850689977407455,0.2,3120
314,715.28,643072,27763,23,0.6800000071525574,-0.10656359074928332,-8.036251068115234,0.5316766,0.0016820828822346813,-1.3647309985011815,0.0003,0.683349609375,-0.1257181614637375,0.2,3130
315,718.98,645120,27892,23,0.699999988079071,-0.10562344576173928,-12.903098106384277,0.5132244,0.00035306053853219056,-1.3143106557428836,0.0003,0.67919921875,-0.12615783512592316,0.2,3140
316,718.35,647168,27978,23,0.699999988079071,-0.06608292082382831,0.03434520959854126,0.5463268,0.00987927389323886,-1.3290726989507675,0.0003,0.679638671875,-0.07853633910417557,0.2,3150
317,718.35,649216,28058,23,0.699999988079071,-0.09070407335530035,-0.5272074937820435,0.45063466,0.0036248725480618306,-1.3747508950531482,0.0003,0.676513671875,-0.11982250213623047,0.2,3160
318,755.34,651264,28163,23,0.699999988079071,-0.10904540667834225,-35.79142761230469,0.53023976,0.0006904962141106808,-1.3465243522077799,0.0003,0.6703125,-0.1273423582315445,0.2,3170
319,755.34,653312,28239,23,0.699999988079071,-0.05890995324843971,-0.04368925094604492,0.34138578,0.002782076249150123,-1.5542366597801447,0.0003,0.56240234375,-0.0850742757320404,0.2,3180
320,793.5,655360,28347,23,0.7300000190734863,-0.08776764976500999,-16.07723617553711,0.21512783,0.0003270326578103777,-1.7535837106406689,0.0003,0.49208984375,-0.14127813279628754,0.2,3190
321,720.74,657408,28487,23,0.7599999904632568,-0.06398255626554601,0.07558774948120117,0.38837975,0.009032219392611295,-1.3611385174095632,0.0003,0.642138671875,-0.07762505859136581,0.2,3200
322,717.21,659456,28556,23,0.7400000095367432,-0.08214982716890518,-0.08471357822418213,0.51887393,0.012300436210352927,-1.3069030072540044,0.0003,0.6423828125,-0.10065767168998718,0.2,3210
323,753.59,661504,28626,23,0.7300000190734863,-0.10666424048249609,-13.871859550476074,0.52956784,0.0016314564390086162,-1.2584229320287705,0.0003,0.672021484375,-0.12520800530910492,0.2,3220
324,753.38,663552,28740,23,0.7300000190734863,-0.10583345738850766,-13.996760368347168,0.45492816,0.0004894658634384541,-1.2416602347046137,0.0003,0.653759765625,-0.13670030236244202,0.2,3230
325,717.93,665600,28852,23,0.7400000095367432,-0.06871978737763129,-0.05591452121734619,0.5633393,0.014334710578259547,-1.240923372283578,0.0003,0.671484375,-0.07694145292043686,0.2,3240
326,723.6,667648,28933,23,0.75,-0.08413980138429906,-0.1596587896347046,0.5259154,0.01224718720659439,-1.2898375887423754,0.0003,0.647998046875,-0.08888955414295197,0.2,3250
327,723.6,669696,28986,23,0.75,-0.09444715988793177,-0.5579369068145752,0.7856749,0.005029613643273478,-1.165449201874435,0.0003,0.66943359375,-0.14008739590644836,0.2,3260
328,724.83,671744,29094,23,0.75,-0.10275403672276298,-11.25542163848877,0.5691354,0.001001465860645112,-1.1195387924090028,0.0003,0.660107421875,-0.135633647441864,0.2,3270
329,729.68,673792,29220,23,0.7599999904632568,-0.061221832133014686,0.03401368856430054,0.42906594,0.008216383470244181,-1.307444927468896,0.0003,0.65166015625,-0.09327779710292816,0.2,3280
330,699.83,675840,29337,23,0.8199999928474426,-0.0746349735869444,-0.013731837272644043,0.48586968,0.010214588633971289,-1.3632218431681395,0.0003,0.6427734375,-0.10369901359081268,0.2,3290
331,701.89,677888,29462,23,0.8299999833106995,-0.08116301303962245,-0.01621687412261963,0.4236664,0.014367620128177805,-1.399416370689869,0.0003,0.6662109375,-0.08712159097194672,0.2,3300
332,707.52,679936,29584,22,0.8700000047683716,-0.088141343780444,-0.07787668704986572,0.7782034,0.015069422131637112,-1.3501940477639436,0.0003,0.6724609375,-0.09804746508598328,0.2,3310
333,707.52,681984,29648,23,0.8700000047683716,-0.08133251403342001,-0.04681289196014404,0.52780044,0.013368079036445124,-1.374162933602929,0.0003,0.657470703125,-0.10453987121582031,0.2,3320
334,743.73,684032,29730,23,0.8899999856948853,-0.08934636260019033,-0.6696940660476685,0.48673975,0.003938338714397105,-1.3585228573530912,0.0003,0.663818359375,-0.08122643083333969,0.2,3330
335,741.16,686080,29867,22,0.8999999761581421,-0.08404818663111654,-0.06701242923736572,0.5255364,0.003120057180603908,-1.353897114098072,0.0003,0.659912109375,-0.08541715145111084,0.2,3340
336,742.9,688128,29983,22,0.9200000166893005,-0.07482368059172587,-0.036054253578186035,0.46204346,0.012313058500876651,-1.4028240446001292,0.0003,0.646875,-0.07285597920417786,0.2,3350
337,747.23,690176,30123,22,0.9399999976158142,-0.08672265507775592,0.13951915502548218,0.4819554,0.013067362528090598,-1.362313188612461,0.0003,0.668017578125,-0.10452041774988174,0.2,3360
338,751.66,692224,30241,22,0.9399999976158142,-0.0869355870236177,0.168958842754364,0.54456127,0.010983663857768989,-1.367969523742795,0.0003,0.662939453125,-0.07964099198579788,0.2,3370
339,754.75,694272,30354,22,0.9599999785423279,-0.0868887467397144,0.1594277024269104,0.51615256,0.009879645803448512,-1.306509505212307,0.0003,0.660498046875,-0.10024799406528473,0.2,3380
340,755.03,696320,30490,22,0.949999988079071,-0.08021315113583113,0.03460979461669922,0.51403904,0.01207469160144683,-1.288923618942499,0.0003,0.648388671875,-0.1049899011850357,0.2,3390
341,758.66,698368,30607,22,0.9399999976158142,-0.08606528245290974,-0.04214835166931152,0.50658983,0.00890849893039558,-1.3469962265342474,0.0003,0.667724609375,-0.08506710082292557,0.2,3400
342,760.31,700416,30718,22,0.9399999976158142,-0.08144516304600984,-0.061794161796569824,0.47423184,0.012965203604107956,-1.3479356788098813,0.0003,0.647314453125,-0.0902705043554306,0.2,3410
343,725.13,702464,30839,22,0.9399999976158142,-0.08247357493382879,-0.3759000301361084,0.53919613,0.010161995777889388,-1.2881820395588874,0.0003,0.658251953125,-0.122749462723732,0.2,3420
344,725.6,704512,30957,22,0.949999988079071,-0.08096234828699381,-0.0145341157913208,0.41594407,0.010325585320970276,-1.2918012395501137,0.0003,0.647802734375,-0.09339622408151627,0.2,3430
345,695.73,706560,31093,22,0.9800000190734863,-0.08026175203194726,0.029851555824279785,0.45145023,0.012917965593078406,-1.3438546180725097,0.0003,0.660302734375,-0.13186395168304443,0.2,3440
346,693.84,708608,31211,22,0.9800000190734863,-0.08302994024707004,-0.15996432304382324,0.5325652,0.017008175710361683,-1.3306150499731302,0.0003,0.6416015625,-0.10497326403856277,0.2,3450
347,692.21,710656,31293,22,0.9800000190734863,-0.08246630340436241,-0.06544268131256104,0.57806116,0.013713500447192929,-1.3629780918359757,0.0003,0.634912109375,-0.09955065697431564,0.2,3460
348,692.21,712704,31378,22,0.9900000095367432,-0.07228998766768199,0.013765990734100342,0.21210909,0.0024680088832610635,-1.7752471525222062,0.0003,0.523828125,-0.11256548762321472,0.2,3470
349,689.91,714752,31503,22,0.9800000190734863,-0.0825202135136351,-4.228234767913818,0.14264438,0.0004747976861835923,-1.922307851538062,0.0003,0.44111328125,-0.1139356940984726,0.2,3480
350,622.22,716800,31614,22,1.0099999904632568,-0.07935833845112938,0.18200063705444336,0.5839329,0.01042761720600538,-1.2834604851901532,0.0003,0.666650390625,-0.0921265035867691,0.2,3490
351,623.61,718848,31737,22,1.0,-0.08403632619738347,0.12397587299346924,0.56516826,0.011291055584297282,-1.3029768832027913,0.0003,0.650830078125,-0.10737118124961853,0.2,3500
352,589.55,720896,31852,22,1.0099999904632568,-0.07758416445867625,0.11410748958587646,0.5466611,0.01230732421936409,-1.303806696087122,0.0003,0.6376953125,-0.10469292104244232,0.2,3510
353,590.05,722944,31966,22,1.0,-0.08079335862275912,0.13495880365371704,0.61573213,0.011084106061025523,-1.2050059443339705,0.0003,0.64462890625,-0.11476996541023254,0.2,3520
354,594.27,724992,32086,22,1.0099999904632568,-0.07712776495027356,-0.08389592170715332,0.6354159,0.012982319825823652,-1.2444411471486092,0.0003,0.634521484375,-0.10783186554908752,0.2,3530
355,560.9,727040,32198,22,1.0199999809265137,-0.07874511073459871,0.024013936519622803,0.54420507,0.010177159910745104,-1.2437452556565405,0.0003,0.641162109375,-0.09192091226577759,0.2,3540
356,562.66,729088,32312,22,1.0299999713897705,-0.07665876897081034,0.1022302508354187,0.565068,0.007521194095897954,-1.2619244448840619,0.0003,0.64111328125,-0.08264130353927612,0.2,3550
357,561.81,731136,32426,22,1.0299999713897705,-0.07825611145235598,0.10452353954315186,0.59673977,0.011749732659154688,-1.19449826143682,0.0003,0.635400390625,-0.11576355248689651,0.2,3560
358,557.71,733184,32539,22,1.0099999904632568,-0.07915617920807563,0.024206995964050293,0.7305402,0.013706913698115386,-1.1580787934362888,0.0003,0.634912109375,-0.09682701528072357,0.2,3570
359,556.1,735232,32665,22,0.9900000095367432,-0.08277252814586973,0.05598890781402588,0.70276815,0.009330073111777892,-1.196209462173283,0.0003,0.632421875,-0.10021136701107025,0.2,3580
360,556.1,737280,32737,22,0.9900000095367432,-0.0762089067226043,-0.07380163669586182,0.53329134,0.01032839987274201,-1.2855998761951923,0.0003,0.64619140625,-0.09361645579338074,0.2,3590
361,557.29,739328,32842,22,0.9599999785423279,-0.11073261721758172,-8.476661682128906,0.58110446,0.001510398068876384,-1.2693154741078616,0.0003,0.6923828125,-0.13326716423034668,0.2,3600
362,558.01,741376,32960,22,0.9599999785423279,-0.10014430950104725,-7.820828437805176,0.4886666,0.0005549691901705955,-1.2676610734313727,0.0003,0.66337890625,-0.10931993275880814,0.2,3610
363,554.88,743424,33067,22,0.949999988079071,-0.06065044977585785,-0.028153657913208008,0.44016495,0.008434082501480589,-1.201024905592203,0.0003,0.662744140625,-0.03631804138422012,0.2,3620
364,592.18,745472,33167,22,0.949999988079071,-0.11218373518786393,-16.75581169128418,0.4597245,0.001139382046130777,-1.3474370531737805,0.0003,0.67841796875,-0.14489202201366425,0.2,3630
365,588.12,747520,33287,22,0.9300000071525574,-0.10310796442790889,-28.454355239868164,0.54740655,0.000386516980347551,-1.2558666786178947,0.0003,0.663427734375,-0.13728830218315125,0.2,3640
366,588.12,749568,33362,22,0.9300000071525574,-0.05309100877348101,0.01928621530532837,0.72225875,0.004209429155707767,-1.2664954375475646,0.0003,0.6458984375,-0.05742626637220383,0.2,3650
367,624.32,751616,33477,22,0.9100000262260437,-0.1099718692334136,-23.613628387451172,0.5728798,0.0007178394190759718,-1.2240249108523131,0.0003,0.67978515625,-0.12940794229507446,0.2,3660
368,619.59,753664,33615,22,0.8999999761581421,-0.055421803289209495,-0.02480900287628174,0.40719193,0.0022303069505596796,-1.2335984837263823,0.0003,0.632763671875,-0.04938368871808052,0.2,3670
369,615.63,755712,33688,22,0.8899999856948853,-0.0642767075856682,0.2817866802215576,0.49411356,0.006638937087336672,-1.2529663123190402,0.0003,0.659033203125,-0.07737898081541061,0.2,3680
370,651.93,757760,33773,22,0.8899999856948853,-0.06037739968742244,-0.3488675355911255,0.25017977,0.003919819008297054,-1.7296091340482236,0.0003,0.518115234375,-0.11370536684989929,0.2,3690
371,651.52,759808,33864,22,0.8899999856948853,-0.08812600210658275,-11.348508834838867,0.17078564,0.00034981112758032397,-1.805694244429469,0.0003,0.487353515625,-0.11216720193624496,0.2,3700
372,651.52,761856,33940,22,0.8899999856948853,-0.06774583531660028,0.08748465776443481,0.41996887,0.007201666774744808,-1.3240876533091068,0.0003,0.6796875,-0.06791031360626221,0.2,3710
373,689.05,763904,34057,22,0.9100000262260437,-0.10990460507455282,-13.476021766662598,0.43981326,0.0007423935267524939,-1.4263495933264494,0.0003,0.68291015625,-0.0926947370171547,0.2,3720
374,686.9,765952,34190,22,0.9100000262260437,-0.056633286498254165,0.037610650062561035,0.47807485,0.0073497740610037,-1.3339564189314843,0.0003,0.657080078125,-0.08048160374164581,0.2,3730
375,682.4,768000,34309,22,0.8899999856948853,-0.0721917471906636,0.10371440649032593,0.5670502,0.008543339742755052,-1.3904146406799556,0.0003,0.647802734375,-0.0484422892332077,0.2,3740
376,685.85,770048,34424,22,0.9100000262260437,-0.07163981932608295,0.3178523778915405,0.6317829,0.0064954869769280775,-1.2616510290652514,0.0003,0.63466796875,-0.07956546545028687,0.2,3750
377,686.87,772096,34542,22,0.8999999761581421,-0.0691928093408933,-0.010210752487182617,0.5227426,0.011289920720810188,-1.3297704961150885,0.0003,0.6279296875,-0.07297361642122269,0.2,3760
378,688.4,774144,34659,22,0.8899999856948853,-0.0737922642569174,0.014719128608703613,0.8057444,0.011191087442421121,-1.3143031671643257,0.0003,0.61796875,-0.08341733366250992,0.2,3770
379,689.43,776192,34775,22,0.8999999761581421,-0.07451870316217538,-0.08413302898406982,0.54565555,0.011113746047340101,-1.3181428227573633,0.0003,0.637060546875,-0.08412221819162369,0.2,3780
380,688.16,778240,34872,22,0.8999999761581421,-0.0777067082686699,-0.05886971950531006,0.5125646,0.014589257326588268,-1.3270472958683968,0.0003,0.631982421875,-0.07755444198846817,0.2,3790
381,688.16,780288,34945,22,0.8999999761581421,-0.09269906054541935,-0.15315937995910645,0.375951,0.0037827688260222204,-1.4638305485248566,0.0003,0.67138671875,-0.13457275927066803,0.2,3800
382,692.49,782336,35052,22,0.8999999761581421,-0.11585700568684842,-10.956100463867188,0.44927907,0.0010250612581330643,-1.4398832961916923,0.0003,0.703173828125,-0.1449718177318573,0.2,3810
383,694.65,784384,35174,22,0.8999999761581421,-0.060413144920312335,0.04505574703216553,0.41503823,0.0078040497664915165,-1.3923204835504293,0.0003,0.6435546875,-0.02672421932220459,0.2,3820
384,694.65,786432,35244,22,0.8999999761581421,-0.07301350324996747,-0.1240769624710083,0.54610634,0.00927748138383322,-1.3822770390659571,0.0003,0.643701171875,-0.09859979152679443,0.2,3830
385,728.28,788480,35342,22,0.8799999952316284,-0.11113614819478243,-7.519333839416504,0.49880272,0.0014450213348027319,-1.4004155449569224,0.0003,0.690869140625,-0.147696852684021,0.2,3840
386,722.4,790528,35483,22,0.8799999952316284,-0.07055367333814502,-0.07572722434997559,0.39802003,0.0032769143984296535,-1.4577238477766514,0.0003,0.63671875,-0.023252658545970917,0.2,3850
387,724.36,792576,35604,22,0.8999999761581421,-0.06779579859430669,-0.03715372085571289,0.4674897,0.012664970918558538,-1.3772015321999789,0.0003,0.65625,-0.09677840769290924,0.2,3860
388,722.8,794624,35720,22,0.8999999761581421,-0.07941381443160936,0.09435564279556274,0.46703553,0.015022588278952753,-1.363962932676077,0.0003,0.6544921875,-0.08402352780103683,0.2,3870
389,721.11,796672,35849,22,0.8999999761581421,-0.07878490102739306,0.01743561029434204,0.54575545,0.01180556282706675,-1.4077469397336244,0.0003,0.635693359375,-0.09715864807367325,0.2,3880
390,721.11,798720,35932,22,0.8999999761581421,-0.07872886317272787,0.12834352254867554,0.5880369,0.007696401306020562,-1.3688407335430384,0.0003,0.659716796875,-0.12022048979997635,0.2,3890
391,754.57,800768,36039,22,0.8899999856948853,-0.11062223924382124,-10.150744438171387,0.56502956,0.0013792537571134743,-1.293718272820115,0.0003,0.699560546875,-0.1391908973455429,0.2,3900
392,749.3,802816,36122,22,0.8899999856948853,-0.05787394604412839,0.12310034036636353,0.36318147,0.0044148467679406165,-1.4384456701576709,0.0003,0.660205078125,-0.0686475932598114,0.2,3910
393,764.89,804864,36238,22,0.8999999761581421,-0.07124137145001441,0.11504828929901123,0.44960922,0.003132508821272495,-1.0723426224663855,0.0003,0.584912109375,-0.05892546474933624,0.2,3920
394,765.03,806912,36385,22,0.8899999856948853,-0.07324316322046798,0.14777737855911255,0.50575125,0.012422642802994233,-1.3135530337691308,0.0003,0.675537109375,-0.08250050991773605,0.2,3930
395,765.4,808960,36528,22,0.8799999952316284,-0.0729043193947291,-0.0782240629196167,0.5623747,0.010187116962697473,-1.4018649004399777,0.0003,0.63369140625,-0.08978120237588882,0.2,3940
396,761.14,811008,36668,22,0.8700000047683716,-0.07154464386912877,0.089103102684021,0.50400937,0.008611426979769021,-1.3664635740220548,0.0003,0.63525390625,-0.09709826856851578,0.2,3950
397,721.66,813056,36812,22,0.8899999856948853,-0.07434069373121019,0.13224929571151733,0.5342584,0.011181262110403623,-1.3692501220852136,0.0003,0.640673828125,-0.07733525335788727,0.2,3960
398,691.06,815104,36937,22,0.8999999761581421,-0.07526411087746965,0.35223549604415894,0.46043915,0.011221213321550749,-1.4679404385387897,0.0003,0.636474609375,-0.09469694644212723,0.2,3970
399,691.06,817152,37004,22,0.8999999761581421,-0.0754669992820709,-0.09739935398101807,0.7166364,0.01001239460965735,-1.2916789952665568,0.0003,0.63447265625,-0.08181504905223846,0.2,3980
400,727.28,819200,37081,22,0.8999999761581421,-0.11525834905914963,-8.92475414276123,0.46256164,0.0009774130535333825,-1.466487780958414,0.0003,0.70908203125,-0.14281229674816132,0.2,3990
401,691.03,821248,37182,22,0.9100000262260437,-0.06426289923547301,0.1409604549407959,0.44701663,0.002261651329627057,-1.4322721648961305,0.0003,0.6412109375,-0.0889882892370224,0.2,4000
402,691.03,823296,37261,22,0.9100000262260437,-0.061976964461791795,0.2849498987197876,0.42050177,0.004939743120303319,-1.3788595262914896,0.0003,0.635302734375,-0.05174684152007103,0.2,4010
403,727.27,825344,37368,22,0.9200000166893005,-0.11128239058889448,-14.936450004577637,0.45167398,0.0005129651180595829,-1.4579725347459316,0.0003,0.68955078125,-0.12101064622402191,0.2,4020
404,729.6,827392,37460,22,0.9200000166893005,-0.05777161296864506,0.09703934192657471,0.41688,0.007394581711741921,-1.4280368998646735,0.0003,0.64189453125,-0.0792590007185936,0.2,4030
405,729.6,829440,37531,22,0.9200000166893005,-0.08413788322068286,-0.19600415229797363,0.46157503,0.0030954458183259704,-1.4388435244560243,0.0003,0.669775390625,-0.09137898683547974,0.2,4040
406,732.44,831488,37660,22,0.9200000166893005,-0.11067900900088716,-16.94112777709961,0.4450567,0.0005148479549461626,-1.4472650524228812,0.0003,0.687158203125,-0.1363617330789566,0.2,4050
407,695.32,833536,37782,22,0.9100000262260437,-0.05578369484501309,0.10144174098968506,0.55965674,0.006963956774416147,-1.3776592582464218,0.0003,0.657275390625,-0.08796651661396027,0.2,4060
408,695.73,835584,37894,22,0.9100000262260437,-0.07502026825750363,0.021787822246551514,0.6749807,0.015066302492050454,-1.2743220537900926,0.0003,0.63525390625,-0.08876390010118484,0.2,4070
409,695.73,837632,37966,22,0.9100000262260437,-0.08634274858777644,-0.4494926929473877,0.5716312,0.004730284910510818,-1.3216611359268426,0.0003,0.673681640625,-0.09030801802873611,0.2,4080
410,730.36,839680,38036,22,0.8999999761581421,-0.11189500635664444,-13.275174140930176,0.49267125,0.00067597808656501,-1.3724551293998957,0.0003,0.68818359375,-0.12759611010551453,0.2,4090
411,730.36,841728,38098,22,0.8999999761581421,-0.06708835171884857,-0.12304306030273438,0.30407846,0.003932566491585021,-1.4650844994932413,0.0003,0.64111328125,-0.051122214645147324,0.2,4100
412,765.05,843776,38173,22,0.8999999761581421,-0.08968674128409475,-22.342376708984375,0.1959398,0.0002043039943259828,-1.580867064744234,0.0003,0.49306640625,-0.1307535022497177,0.2,4110
413,765.05,845824,38241,22,0.8999999761581421,-0.08720651717158034,-12.282340049743652,0.5209996,0.00021223052380037188,-1.3327769253402948,0.0003,0.553515625,-0.1252734512090683,0.2,4120
414,804.87,847872,38348,22,0.8899999856948853,-0.10504651457304134,-24.379867553710938,0.5068327,0.00011543126392439262,-1.3251646485179662,0.0003,0.693017578125,-0.13245666027069092,0.2,4130
415,805.05,849920,38467,22,0.8999999761581421,-0.045807660766877235,-0.016141295433044434,0.32169923,0.0038958637740506676,-1.3651859778910875,0.0003,0.678662109375,-0.04524658992886543,0.2,4140
416,805.05,851968,38533,22,0.8999999761581421,-0.07012168856454082,0.06979089975357056,0.46991277,0.008244311014277628,-1.4164371728897094,0.0003,0.6462890625,-0.08711592108011246,0.2,4150
417,839.83,854016,38612,22,0.8899999856948853,-0.11254271921352484,-25.881296157836914,0.57066345,0.0011000569038515096,-1.3671553559601306,0.0003,0.705322265625,-0.1474509984254837,0.2,4160
418,840.19,856064,38700,22,0.8899999856948853,-0.06569356157851872,-0.06570577621459961,0.36069864,0.0027358722074495743,-1.4149476502090692,0.0003,0.642529296875,-0.050298962742090225,0.2,4170
419,851.28,858112,38816,22,0.8899999856948853,-0.06007584902981762,-0.12649178504943848,0.29542714,0.005788631162067759,-1.6139788761734963,0.0003,0.581787109375,-0.07925824820995331,0.2,4180
420,849.39,860160,38902,22,0.8799999952316284,-0.06725059610180324,-0.16472077369689941,0.56987715,0.007318113105066004,-1.4418024629354478,0.0003,0.629931640625,-0.0980587750673294,0.2,4190
421,849.39,862208,38968,22,0.8799999952316284,-0.08518590634630527,-0.24808943271636963,0.44773567,0.0042220206198180675,-1.4502620689570904,0.0003,0.665966796875,-0.10293537378311157,0.2,4200
422,883.41,864256,39094,22,0.8700000047683716,-0.1146658268851752,-27.43565559387207,0.42957568,0.0005383457183143036,-1.4786690454930067,0.0003,0.707421875,-0.1449636071920395,0.2,4210
423,846.63,866304,39212,22,0.8799999952316284,-0.06230178008117946,0.14639067649841309,0.4668784,0.00796868039033143,-1.4387213446199894,0.0003,0.68046875,-0.07877188175916672,0.2,4220
424,845.02,868352,39353,22,0.8799999952316284,-0.06987466882856097,0.19551533460617065,0.61658204,0.010415283196925884,-1.4340806879103183,0.0003,0.644140625,-0.09368020296096802,0.2,4230
425,813.66,870400,39453,22,0.9100000262260437,-0.08007014360955508,-0.023828744888305664,0.7211,0.012975806796021061,-1.3594577349722385,0.0003,0.62919921875,-0.10311209410429001,0.2,4240
426,816.39,872448,39592,22,0.8999999761581421,-0.07499330507853301,0.14275819063186646,0.5281526,0.01275161860321532,-1.4351778510957955,0.0003,0.627392578125,-0.08439188450574875,0.2,4250
427,815.49,874496,39716,22,0.8799999952316284,-0.07852992993139196,0.1461242437362671,0.4051865,0.010567823111705366,-1.499786014482379,0.0003,0.643408203125,-0.12191285938024521,0.2,4260
428,813.52,876544,39855,21,0.8799999952316284,-0.07736589805135737,0.3191984295845032,0.63284624,0.010102935421309666,-1.432890198752284,0.0003,0.6201171875,-0.1091710701584816,0.2,4270
429,777.58,878592,40002,21,0.8799999952316284,-0.07351369937532581,0.046103596687316895,0.51021063,0.012944072591199073,-1.4194266624748706,0.0003,0.61943359375,-0.09758880734443665,0.2,4280
