train/entropy_loss,time/iterations,time/total_timesteps,train/learning_rate,train/policy_loss,time/fps,train/n_updates,train/value_loss,time/time_elapsed,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
-0.026469308882951736,94900,474500,0.0007,-9.977825357054826e-07,17,94899,1.4034353057468252e-07,27721,0.0,1.100000023841858,1264.19
-0.025499677285552025,95000,475000,0.0007,-5.78992467126227e-06,17,94999,5.140928806213196e-06,27776,0.0,1.090000033378601,1250.52
-0.030054453760385513,95100,475500,0.0007,-3.9934047890710644e-06,17,95099,1.6881076589925215e-06,27801,0.0,1.090000033378601,1250.52
-0.029671620577573776,95200,476000,0.0007,-5.1957531468360685e-06,17,95199,2.9414363780233543e-06,27841,0.0,1.090000033378601,1251.96
-0.03040653094649315,95300,476500,0.0007,-6.152529294922715e-06,17,95299,3.903143806383014e-06,27883,0.0,1.090000033378601,1248.71
-0.027271335944533348,95400,477000,0.0007,-0.002621568040922284,17,95399,1.1787984703914844e-06,27908,0.0,1.090000033378601,1248.71
-0.02109089307487011,95500,477500,0.0007,-2.929069523815997e-06,17,95499,2.014983692788519e-06,27949,0.0,1.090000033378601,1253.49
-0.01981201209127903,95600,478000,0.0007,-1.1868048659380293e-06,17,95599,3.807268740274594e-07,27974,0.0,1.090000033378601,1253.49
-0.019098807126283646,95700,478500,0.0007,-2.743173013186606e-07,17,95699,2.208302518624805e-08,28000,0.0,1.090000033378601,1253.49
-0.018970903009176254,95800,479000,0.0007,-2.5291381433589777e-08,17,95799,1.9054313682431712e-10,28027,0.0,1.090000033378601,1253.49
-0.018957093358039856,95900,479500,0.0007,-4.983987667017686e-10,17,95899,7.413461392078574e-14,28054,0.0,1.090000033378601,1253.49
-0.01895678974688053,96000,480000,0.0007,-7.571785212712179e-12,17,95999,2.414748326684406e-17,28080,0.0,1.090000033378601,1253.49
-0.01895676925778389,96100,480500,0.0007,4.453984923935561e-13,17,96099,5.920600810545701e-20,28107,0.0,1.090000033378601,1253.49
-0.01895676925778389,96200,481000,0.0007,-0.0,17,96199,0.0,28136,nan,1.090000033378601,1253.49
-0.01895676925778389,96300,481500,0.0007,-0.0,17,96299,0.0,28182,nan,1.0700000524520874,1288.27
-0.01895676925778389,96400,482000,0.0007,-0.0,17,96399,0.0,28209,nan,1.0700000524520874,1288.27
-0.02270117774605751,96500,482500,0.0007,-3.5377065614738967e-06,17,96499,2.4928060611273395e-06,28234,0.0,1.0700000524520874,1288.27
-0.019398802891373634,96600,483000,0.0007,0.0004111927410122007,17,96599,0.19895675778388977,28290,0.0,1.0700000524520874,1298.43
-0.020805150270462036,96700,483500,0.0007,-2.9664020075870212e-06,17,96699,2.131348765033181e-06,28330,0.0,1.059999942779541,1295.96
-0.021151835098862648,96800,484000,0.0007,-1.0726523669291055e-06,17,96799,2.6853632562051644e-07,28356,0.0,1.059999942779541,1295.96
-0.021153248846530914,96900,484500,0.0007,-3.833025857602479e-06,17,96899,3.427593810556573e-06,28382,0.0,1.059999942779541,1295.96
-0.023087428882718086,97000,485000,0.0007,-4.509416612563655e-06,17,96999,3.89844808523776e-06,28422,-1.1920928955078125e-07,1.0700000524520874,1275.68
-0.01731620915234089,97100,485500,0.0007,-3.6160624858894153e-06,17,97099,4.776427431352204e-06,28462,0.0,1.0800000429153442,1274.05
-0.014741552993655205,97200,486000,0.0007,-1.4457618817687035e-06,17,97199,1.094656568056962e-06,28487,5.960464477539063e-08,1.0800000429153442,1274.05
-0.01428004540503025,97300,486500,0.0007,-3.911242743015464e-07,17,97299,8.598608047805101e-08,28512,0.0,1.0800000429153442,1274.05
-0.01401087362319231,97400,487000,0.0007,-4.4054058179199274e-08,17,97399,1.1382697007178422e-09,28537,0.0,1.0800000429153442,1274.05
-0.013953207060694695,97500,487500,0.0007,-1.1903578123195757e-09,17,97499,8.471273812635238e-13,28562,0.0,1.0800000429153442,1274.05
-0.013950417749583721,97600,488000,0.0007,-1.2961892843776912e-11,17,97599,2.586828860183405e-17,28588,0.0,1.0800000429153442,1274.05
-0.01819639280438423,97700,488500,0.0007,-3.9260748962988146e-06,17,97699,5.040107225795509e-06,28628,-1.1920928955078125e-07,1.090000033378601,1289.03
-0.015347080305218697,97800,489000,0.0007,-3.9055357774486765e-06,17,97799,7.301362529688049e-06,28654,0.0,1.090000033378601,1289.03
-0.01806778274476528,97900,489500,0.0007,-2.5880494831653778e-06,17,97899,2.225162461400032e-06,28694,0.0,1.0800000429153442,1280.46
-0.01701476238667965,98000,490000,0.0007,-9.347737659481936e-07,17,97999,3.320708970022679e-07,28719,-2.384185791015625e-07,1.0800000429153442,1280.46
-0.014856239780783653,98100,490500,0.0007,-3.7847323710593628e-06,17,98099,7.371999345195945e-06,28759,1.7881393432617188e-07,1.0800000429153442,1285.56
-0.015898237004876137,98200,491000,0.0007,-3.959109562856611e-06,17,98199,6.932039923412958e-06,28813,0.0,1.0800000429153442,1255.18
-0.014894899912178516,98300,491500,0.0007,-4.191472726233769e-06,17,98299,8.985849490272813e-06,28839,0.0,1.0800000429153442,1255.18
-0.01701037399470806,98400,492000,0.0007,-4.071575858688448e-06,17,98399,6.30338172413758e-06,28894,0.0,1.090000033378601,1215.11
-0.016328390687704086,98500,492500,0.0007,-3.879881205648417e-06,17,98499,6.273000508372206e-06,28934,1.1920928955078125e-07,1.0800000429153442,1206.37
-0.015899812802672386,98600,493000,0.0007,-2.0077466160728363e-06,17,98599,1.7827402416514815e-06,28960,0.0,1.0800000429153442,1206.37
-0.015480950474739075,98700,493500,0.0007,-6.58635087802395e-07,17,98699,2.036115347436862e-07,28985,0.0,1.0800000429153442,1206.37
-0.014903811737895012,98800,494000,0.0007,-9.745154017082314e-08,17,98799,4.852205304217705e-09,29011,-1.1920928955078125e-07,1.0800000429153442,1206.37
-0.014791326597332954,98900,494500,0.0007,-4.152794108591706e-09,17,98899,8.929091840914616e-12,29036,-1.1920928955078125e-07,1.0800000429153442,1206.37
-0.014784639701247215,99000,495000,0.0007,-2.6316251261482293e-11,17,98999,3.6020880763289014e-16,29061,0.0,1.0800000429153442,1206.37
-0.01478461641818285,99100,495500,0.0007,-3.3738966481733357e-12,17,99099,2.188222765267167e-17,29075,0.0,1.0800000429153442,1206.37
-0.014784601517021656,99200,496000,0.0007,9.446833940107702e-12,17,99199,1.583519492213544e-16,29087,0.0,1.0800000429153442,1206.37
-0.017701061442494392,99300,496500,0.0007,-2.9346388146223035e-06,17,99299,2.995348495460348e-06,29121,0.0,1.0700000524520874,1231.39
-0.020965948700904846,99400,497000,0.0007,-1.6467754448967753e-06,17,99399,6.455356356127595e-07,29161,0.0,1.0700000524520874,1228.97
-0.021544283255934715,99500,497500,0.0007,-6.359194912874955e-07,17,99499,9.055700189719573e-08,29187,-1.1920928955078125e-07,1.0700000524520874,1228.97
-0.02079102210700512,99600,498000,0.0007,-1.1572895886047263e-07,17,99599,3.248794344656858e-09,29212,0.0,1.0700000524520874,1228.97
-0.02075483463704586,99700,498500,0.0007,-7.428742954118661e-09,17,99699,1.343521821572935e-11,29239,0.0,1.0700000524520874,1228.97
-0.02074960432946682,99800,499000,0.0007,-7.492650944129764e-11,17,99799,1.811634491103971e-15,29264,0.0,1.0700000524520874,1228.97
-0.020749475806951523,99900,499500,0.0007,4.929357161169434e-13,17,99899,5.920600810545701e-20,29290,0.0,1.0700000524520874,1228.97
-0.020749475806951523,100000,500000,0.0007,-0.0,17,99999,0.0,29316,nan,1.0700000524520874,1228.97
-0.020749475806951523,100100,500500,0.0007,-0.0,17,100099,0.0,29341,nan,1.0700000524520874,1228.97
-0.020749475806951523,100200,501000,0.0007,-0.0,17,100199,0.0,29383,nan,1.059999942779541,1260.35
-0.024407513439655304,100300,501500,0.0007,-2.7488065370562254e-06,17,100299,1.2782548992618104e-06,29423,5.960464477539063e-08,1.059999942779541,1239.89
-0.02466464787721634,100400,502000,0.0007,-1.2230220818310045e-06,17,100399,2.471142863669229e-07,29448,0.0,1.059999942779541,1239.89
-0.024938348680734634,100500,502500,0.0007,-3.139371642646438e-07,17,100499,1.5884101145502427e-08,29474,0.0,1.059999942779541,1239.89
-0.02480373904109001,100600,503000,0.0007,-3.0661247762964194e-08,17,100599,1.5314917389819271e-10,29500,0.0,1.059999942779541,1239.89
-0.030723005533218384,100700,503500,0.0007,-2.9444006486301078e-06,17,100699,8.731990419619251e-07,29539,0.0,1.059999942779541,1228.07
-0.021422218531370163,100800,504000,0.0007,-4.206433459330583e-06,17,100799,4.013173565908801e-06,29565,0.0,1.059999942779541,1228.07
-0.023925643414258957,100900,504500,0.0007,-2.4499979645042913e-06,17,100899,1.0621470210026018e-06,29604,0.0,1.059999942779541,1210.55
-0.025381509214639664,101000,505000,0.0007,-1.1357475386830629e-06,17,100999,1.9983846755167178e-07,29629,-1.1920928955078125e-07,1.059999942779541,1210.55
-0.02438785694539547,101100,505500,0.0007,-2.6333901814723504e-07,17,101099,1.1758102935743864e-08,29655,0.0,1.059999942779541,1210.55
-0.025524642318487167,101200,506000,0.0007,-2.5611752789700404e-06,17,101199,1.0035383866124903e-06,29695,0.0,1.059999942779541,1219.83
-0.02431916631758213,101300,506500,0.0007,-4.392686037135718e-07,17,101299,3.291160766139001e-08,29721,0.0,1.059999942779541,1219.83
-0.024387018755078316,101400,507000,0.0007,-1.6893016763219748e-08,17,101399,4.838061548606554e-11,29746,0.0,1.059999942779541,1219.83
-0.020138496533036232,101500,507500,0.0007,-1.5022691286503687e-06,17,101499,5.881603897250898e-07,29785,0.0,1.0499999523162842,1225.55
-0.018844446167349815,101600,508000,0.0007,-3.3452573688919074e-07,17,101599,3.3842876945300304e-08,29811,-1.1920928955078125e-07,1.0499999523162842,1225.55
-0.018884852528572083,101700,508500,0.0007,-3.1205484418705964e-08,17,101699,2.931087317303849e-10,29836,0.0,1.0499999523162842,1225.55
-0.01888367161154747,101800,509000,0.0007,-6.084887593793553e-10,17,101799,1.1144792635411557e-13,29862,0.0,1.0499999523162842,1225.55
-0.018311137333512306,101900,509500,0.0007,-3.0354274258570513e-06,17,101899,2.971492222059169e-06,29887,0.0,1.0499999523162842,1225.55
-0.01467176340520382,102000,510000,0.0007,-3.82409507437842e-06,17,101999,7.7406621130649e-06,29941,0.0,1.059999942779541,1243.36
-0.014862284064292908,102100,510500,0.0007,-2.344502945561544e-06,17,102099,2.8271417704672785e-06,29967,0.0,1.059999942779541,1243.36
-0.014979022555053234,102200,511000,0.0007,-9.886830412142444e-07,17,102199,4.941445013173507e-07,29992,5.960464477539063e-08,1.059999942779541,1243.36
-0.010568142868578434,102300,511500,0.0007,4.2897841723288366e-08,17,102299,2.4570562473513746e-08,30036,-25.30595588684082,1.0700000524520874,1217.11
-0.010525804944336414,102400,512000,0.0007,1.651125636215056e-08,17,102399,5.391080359906653e-10,30062,-40.366092681884766,1.0700000524520874,1217.11
-0.01393862348049879,102500,512500,0.0007,-1.857274725125535e-07,17,102499,4.677776388462007e-08,30089,-0.7902932167053223,1.0700000524520874,1217.11
-0.012838517315685749,102600,513000,0.0007,2.178971492128312e-08,17,102599,6.001119601251048e-09,30115,-5.9408087730407715,1.0700000524520874,1217.11
-0.011657037772238255,102700,513500,0.0007,-1.3376975971368665e-07,17,102699,1.4635864076240068e-08,30141,-3.2107977867126465,1.0700000524520874,1217.11
-0.011908290907740593,102800,514000,0.0007,-4.359859318014969e-08,17,102799,1.7124817119906766e-09,30167,-2.2418370246887207,1.0700000524520874,1217.11
-0.01179957389831543,102900,514500,0.0007,5.086631205131198e-08,17,102899,2.224457062993679e-09,30194,0.0029413700103759766,1.0700000524520874,1217.11
-0.011736517772078514,103000,515000,0.0007,-4.814678078446377e-08,17,102999,4.769337991206157e-08,30219,-52.04251480102539,1.0700000524520874,1217.11
-0.01704278215765953,103100,515500,0.0007,-4.434945367393084e-06,17,103099,7.266678494488588e-06,30263,0.15093976259231567,1.059999942779541,1228.96
-0.014999842271208763,103200,516000,0.0007,-2.359402344609407e-07,17,103199,7.900276841610321e-07,30305,-16.239028930664062,1.059999942779541,1195.58
-0.014307496137917042,103300,516500,0.0007,-1.0733817816799274e-06,17,103299,6.245886083888763e-07,30331,-53.17581558227539,1.059999942779541,1195.58
-0.026630733162164688,103400,517000,0.0007,-5.251059675970282e-08,17,103399,9.460268302063923e-08,30357,-20.703657150268555,1.059999942779541,1195.58
-0.013190561905503273,103500,517500,0.0007,-4.0378918697570043e-07,17,103499,9.985971871628863e-08,30383,-150.38059997558594,1.059999942779541,1195.58
-0.01295431237667799,103600,518000,0.0007,4.717731485470722e-07,17,103599,2.9936470014035876e-07,30409,-203.2561492919922,1.059999942779541,1195.58
-0.026806894689798355,103700,518500,0.0007,-1.7615135448068031e-06,17,103699,5.198915005166782e-07,30435,-1476.7430419921875,1.059999942779541,1195.58
-0.019076328724622726,103800,519000,0.0007,0.003230172675102949,17,103799,1.1748331871785922e-06,30462,-83.57662200927734,1.059999942779541,1195.58
-0.0168179702013731,103900,519500,0.0007,-6.391009037542972e-07,17,103899,1.5935741259909264e-07,30502,-1.1920928955078125e-07,1.0700000524520874,1191.34
-0.01630023866891861,104000,520000,0.0007,-4.436840672639164e-09,17,103999,8.235392402744512e-12,30528,0.0,1.0700000524520874,1191.34
-0.016295278444886208,104100,520500,0.0007,4.25733309716847e-10,17,104099,8.150493897417926e-14,30553,0.0,1.0700000524520874,1191.34
-0.016295749694108963,104200,521000,0.0007,-1.6547993531013105e-10,17,104199,9.517660300834528e-15,30577,0.0,1.0700000524520874,1191.34
-0.0162950586527586,104300,521500,0.0007,1.007173677791684e-09,17,104299,4.365599136531284e-13,30602,0.0,1.0700000524520874,1191.34
-0.016300473362207413,104400,522000,0.0007,1.0368504943514267e-09,17,104399,9.71972502483709e-13,30627,-64.67992401123047,1.0700000524520874,1191.34
-0.016302544623613358,104500,522500,0.0007,-3.461967865159288e-11,17,104499,5.011177147272081e-16,30652,0.0,1.0700000524520874,1191.34
-0.015489326789975166,104600,523000,0.0007,-2.723470288401586e-06,17,104599,3.4699885418376653e-06,30677,0.027988970279693604,1.0700000524520874,1191.34
-0.016960453242063522,104700,523500,0.0007,-1.0287985787726939e-06,17,104699,4.05041049589272e-07,30716,1.1920928955078125e-07,1.059999942779541,1217.02
-0.01443594228476286,104800,524000,0.0007,-3.6515543797577266e-06,17,104799,7.141482001316035e-06,30761,-0.12797439098358154,1.059999942779541,1215.39
-0.015211081132292747,104900,524500,0.0007,-7.163995405790047e-07,17,104899,2.448695397561096e-07,30801,-0.576678991317749,1.059999942779541,1211.64
-0.015126149170100689,105000,525000,0.0007,4.3895237666902176e-08,17,104999,3.480477461792475e-09,30826,-161.8548126220703,1.059999942779541,1211.64
-0.013235802762210369,105100,525500,0.0007,-3.4948200209328206e-06,17,105099,8.471836736134719e-06,30852,-0.40465521812438965,1.059999942779541,1211.64
-0.011994635686278343,105200,526000,0.0007,4.3985627939946426e-07,17,105199,8.096409942481841e-07,30892,-10.033116340637207,1.059999942779541,1224.23
-0.011771725490689278,105300,526500,0.0007,-1.0641840617608977e-06,17,105299,1.1808472208940657e-06,30918,-58.635826110839844,1.059999942779541,1224.23
-0.011645624414086342,105400,527000,0.0007,-4.287172998829192e-07,17,105399,2.8778913474525325e-07,30943,-1015.2863159179688,1.059999942779541,1224.23
-0.015996692702174187,105500,527500,0.0007,-1.0416827080916846e-06,17,105499,4.283548946659721e-07,30970,0.425540566444397,1.059999942779541,1224.23
-0.01667255163192749,105600,528000,0.0007,-4.017113496956881e-06,17,105599,6.29701025900431e-06,31030,-0.0005047321319580078,1.059999942779541,1231.05
-0.017325762659311295,105700,528500,0.0007,-4.808135599887464e-06,17,105699,7.729480785201304e-06,31070,-0.7761666774749756,1.059999942779541,1223.26
-0.015820881351828575,105800,529000,0.0007,4.478388859752158e-07,17,105799,6.966137107156101e-07,31097,-2970.127685546875,1.059999942779541,1223.26
-0.016188353300094604,105900,529500,0.0007,-1.0873301334868302e-06,17,105899,9.027127134686452e-07,31124,-71.64134979248047,1.059999942779541,1223.26
-0.016311490908265114,106000,530000,0.0007,-1.3897429198550526e-06,17,105999,7.925838758637838e-07,31150,-263.2554931640625,1.059999942779541,1223.26
-0.016833607107400894,106100,530500,0.0007,-1.0040480447059963e-06,17,106099,6.285711720011022e-07,31175,-39.50322341918945,1.059999942779541,1223.26
-0.024830684065818787,106200,531000,0.0007,-6.44848614683724e-06,17,106199,6.967907211219426e-06,31201,-0.3399862051010132,1.059999942779541,1223.26
-0.022282877936959267,106300,531500,0.0007,1.244205805051024e-07,17,106299,4.530070984998247e-09,31226,-6.777849197387695,1.059999942779541,1223.26
-0.02227652445435524,106400,532000,0.0007,2.0941527623108414e-07,17,106399,2.7403055824493094e-08,31251,-223.56796264648438,1.059999942779541,1223.26
-0.0243589635938406,106500,532500,0.0007,-2.638840896906913e-07,17,106499,1.0217475754359384e-08,31290,-358.01959228515625,1.0499999523162842,1252.6
-0.02420935034751892,106600,533000,0.0007,-7.727913953203824e-08,17,106599,4.716001811289061e-09,31316,-53.8667106628418,1.0499999523162842,1252.6
-0.03819986432790756,106700,533500,0.0007,-2.3719826458545867e-06,17,106699,3.4278303928658715e-07,31356,-15.573431015014648,1.0399999618530273,1258.77
-0.03860192745923996,106800,534000,0.0007,-1.925179049067083e-06,17,106799,2.931957169494126e-06,31396,-23.55440902709961,1.0399999618530273,1235.19
-0.1749655306339264,106900,534500,0.0007,2.767407931969501e-05,17,106899,3.198391368641751e-06,31436,-168.7205810546875,1.0299999713897705,1234.86
-0.03050660714507103,107000,535000,0.0007,-9.748239335749531e-07,16,106999,2.592263854239718e-06,31492,-0.6263461112976074,1.0299999713897705,1208.54
-0.024890441447496414,107100,535500,0.0007,-3.353095507918624e-06,16,107099,3.654858346635592e-06,31517,-45.43727493286133,1.0299999713897705,1208.54
-0.026054492220282555,107200,536000,0.0007,-1.1358601170741167e-07,16,107199,9.947674683985497e-09,31542,-4.365390300750732,1.0299999713897705,1208.54
-0.028363129124045372,107300,536500,0.0007,-1.4456724102274165e-06,16,107299,3.904966376921948e-07,31568,-77.85557556152344,1.0299999713897705,1208.54
-0.028235018253326416,107400,537000,0.0007,-4.845044713874813e-06,16,107399,2.790857706713723e-06,31609,-0.1248406171798706,1.0299999713897705,1224.8
-0.024562638252973557,107500,537500,0.0007,-4.205840468785027e-06,16,107499,3.049086672035628e-06,31635,-55.778236389160156,1.0299999713897705,1224.8
-0.03548980504274368,107600,538000,0.0007,-5.3090275287104305e-06,16,107599,1.737797720124945e-05,31675,-7.2054643630981445,1.0299999713897705,1229.18
-0.12692303955554962,107700,538500,0.0007,-3.352548446855508e-05,16,107699,4.091473783773836e-06,31731,-0.0161973237991333,1.0299999713897705,1209.2
-0.0883336216211319,107800,539000,0.0007,-5.9691294154617935e-05,16,107799,2.7172161935595796e-05,31771,0.1359429955482483,1.0299999713897705,1187.46
-0.29286617040634155,107900,539500,0.0007,-0.00010132494935533032,16,107899,5.527726898435503e-06,31827,-0.6417070627212524,1.0299999713897705,1174.84
-0.13223525881767273,108000,540000,0.0007,-4.331775562604889e-05,16,107999,1.6316083929268643e-05,31866,-1.6767630577087402,1.0399999618530273,1172.31
-0.06330475956201553,108100,540500,0.0007,-3.580201155273244e-05,16,108099,3.706951247295365e-05,31909,-1.3468506336212158,1.059999942779541,1169.16
-0.027586111798882484,108200,541000,0.0007,2.445710151732783e-06,16,108199,1.2766877262038179e-05,31950,-613.415283203125,1.0499999523162842,1161.0
-0.012370757758617401,108300,541500,0.0007,3.0569131013180595e-06,16,108299,1.0985778317262884e-05,31975,-3369.041259765625,1.0499999523162842,1161.0
-0.013889536261558533,108400,542000,0.0007,2.122484374922351e-06,16,108399,3.7997510844434146e-06,32000,-164.5696563720703,1.0499999523162842,1161.0
-0.015420394949615002,108500,542500,0.0007,-1.8612427084008232e-06,16,108499,1.7977197330765193e-06,32025,-14.020503997802734,1.0499999523162842,1161.0
-0.06405036151409149,108600,543000,0.0007,-8.777634548096103e-07,16,108599,9.62455715125543e-07,32051,-638.6895141601562,1.0499999523162842,1161.0
-0.06620371341705322,108700,543500,0.0007,-1.5243046618707012e-05,16,108699,4.0736713344813325e-06,32069,0.0,1.0499999523162842,1161.0
-0.06254224479198456,108800,544000,0.0007,-2.4426259187748656e-05,16,108799,1.6551912267459556e-05,32103,-1.1304097175598145,1.059999942779541,1187.01
-0.0426848828792572,108900,544500,0.0007,-4.148369498579996e-06,16,108899,7.239804062919575e-07,32142,0.025543630123138428,1.059999942779541,1185.36
-0.04320145398378372,109000,545000,0.0007,-1.4234531136025907e-06,16,108999,1.5761290228510916e-07,32166,-763.032470703125,1.059999942779541,1185.36
-0.040485136210918427,109100,545500,0.0007,-4.981121293212709e-08,16,109099,2.2253936471372526e-09,32192,-3.68540096282959,1.059999942779541,1185.36
-0.03708391636610031,109200,546000,0.0007,-1.4634164472226985e-05,16,109199,1.447089289285941e-05,32217,-0.10744845867156982,1.059999942779541,1185.36
-0.012998374179005623,109300,546500,0.0007,-2.106010299485206e-07,16,109299,9.924567621055758e-07,32271,-13.161255836486816,1.0700000524520874,1165.75
-0.034236885607242584,109400,547000,0.0007,-2.172100721509196e-05,16,109399,3.672943785204552e-05,32311,-2.7720859050750732,1.0700000524520874,1165.35
-0.07050417363643646,109500,547500,0.0007,-2.094023147947155e-05,16,109499,1.1991214705631137e-05,32336,-17.965530395507812,1.0700000524520874,1165.35
-0.054301273077726364,109600,548000,0.0007,7.714845196460374e-06,16,109599,1.0111133633472491e-05,32358,-826.6244506835938,1.0700000524520874,1165.35
-0.1401468813419342,109700,548500,0.0007,3.962041228078306e-05,16,109699,1.565675120218657e-05,32369,-66.75975036621094,1.0700000524520874,1165.35
-0.08417465537786484,109800,549000,0.0007,-2.775904067675583e-05,16,109799,8.927640919864643e-06,32386,-119.36773681640625,1.0700000524520874,1165.35
-0.04949040338397026,109900,549500,0.0007,2.0438944829948014e-06,16,109899,5.349951379685081e-07,32409,-42.0797004699707,1.0700000524520874,1165.35
-0.05217381566762924,110000,550000,0.0007,-1.3335738913156092e-06,16,109999,3.595609712192527e-07,32433,-367.2669677734375,1.0700000524520874,1165.35
-0.05106750875711441,110100,550500,0.0007,-2.982993009936763e-06,16,110099,4.333896299613116e-07,32457,-61.36320495605469,1.0700000524520874,1165.35
-0.10392989218235016,110200,551000,0.0007,2.3575612431159243e-05,16,110199,4.818722572963452e-06,32502,-7.498697280883789,1.059999942779541,1200.22
-0.032154619693756104,110300,551500,0.0007,-6.926836704224115e-06,16,110299,4.356582394393627e-06,32546,0.0,1.0700000524520874,1199.62
-0.029027825221419334,110400,552000,0.0007,-2.2288058971753344e-06,16,110399,5.681861807715904e-07,32572,0.0,1.0700000524520874,1199.62
-0.03226181119680405,110500,552500,0.0007,-4.266896667104447e-06,16,110499,1.6402707387896953e-06,32612,1.1920928955078125e-07,1.0700000524520874,1193.03
-0.03349911421537399,110600,553000,0.0007,-7.468598596460652e-06,16,110599,4.9203836169908755e-06,32640,-0.11410832405090332,1.0700000524520874,1193.03
-0.03340844064950943,110700,553500,0.0007,-2.8875140287709655e-06,16,110699,6.942092909412168e-07,32679,0.0,1.0700000524520874,1196.91
-0.03181846812367439,110800,554000,0.0007,-4.7214365395120694e-07,16,110799,2.072374982731162e-08,32704,0.0,1.0700000524520874,1196.91
-0.029647672548890114,110900,554500,0.0007,-3.933775587938726e-06,16,110899,1.6875637811608613e-06,32744,0.0,1.0700000524520874,1202.16
-0.02767304703593254,111000,555000,0.0007,-1.141963025474979e-06,16,110999,1.661347823755932e-07,32770,-1.1920928955078125e-07,1.0700000524520874,1202.16
-0.027003902941942215,111100,555500,0.0007,-1.3749337313129217e-07,16,111099,2.54557575019021e-09,32795,0.0,1.0700000524520874,1202.16
-0.03094591572880745,111200,556000,0.0007,-4.3275481402815785e-06,16,111199,1.8540993096394232e-06,32835,0.0,1.059999942779541,1196.28
-0.026111090555787086,111300,556500,0.0007,-1.2287554227441433e-06,16,111299,2.1927289139966888e-07,32861,0.0,1.059999942779541,1196.28
-0.02753347158432007,111400,557000,0.0007,-3.3171149880217854e-06,16,111399,1.4179156551108463e-06,32901,0.0,1.059999942779541,1198.09
-0.025670338422060013,111500,557500,0.0007,-9.938589755620342e-07,16,111499,1.4904414058491966e-07,32926,-1.1920928955078125e-07,1.059999942779541,1198.09
-0.025184273719787598,111600,558000,0.0007,-1.4414135307561082e-07,16,111599,3.2731353183379497e-09,32952,0.0,1.059999942779541,1198.09
-0.025856684893369675,111700,558500,0.0007,-5.434967533801682e-07,16,111699,3.0832708830530464e-07,32977,-4294.74658203125,1.059999942779541,1198.09
-0.05164274573326111,111800,559000,0.0007,1.0893311809923034e-05,16,111799,3.04540958495636e-06,33018,-5.722191333770752,1.059999942779541,1198.82
-0.050334446132183075,111900,559500,0.0007,-9.96392009255942e-06,16,111899,3.2593045489193173e-06,33062,0.0,1.059999942779541,1197.48
-0.1286916583776474,112000,560000,0.0007,-0.00284478603862226,16,111999,1.3327180568012409e-05,33088,-4774.36474609375,1.059999942779541,1197.48
-0.10117806494235992,112100,560500,0.0007,-1.292891101911664e-05,16,112099,4.285607246856671e-06,33126,-1282.9901123046875,1.059999942779541,1169.25
-0.026310523971915245,112200,561000,0.0007,-5.59465524929692e-06,16,112199,4.470479325391352e-06,33168,-0.0007489919662475586,1.059999942779541,1170.99
-0.01934393309056759,112300,561500,0.0007,-7.440712579409592e-07,16,112299,1.577705432964649e-07,33193,0.0,1.059999942779541,1170.99
-0.01860641874372959,112400,562000,0.0007,-1.753090472789154e-08,16,112399,9.142499951542149e-11,33219,0.19173485040664673,1.059999942779541,1170.99
-0.018869366496801376,112500,562500,0.0007,1.9504942799786207e-11,16,112499,1.1462227189768524e-16,33244,0.0,1.059999942779541,1170.99
-0.018810436129570007,112600,563000,0.0007,4.532914488208917e-09,16,112599,6.284596541089593e-12,33270,1.1920928955078125e-07,1.059999942779541,1170.99
-0.022966822609305382,112700,563500,0.0007,-5.425833933259128e-06,16,112699,6.117315933806822e-06,33295,-0.679653525352478,1.059999942779541,1170.99
-0.021656615659594536,112800,564000,0.0007,-4.37184053225792e-06,16,112799,4.229862952342955e-06,33339,5.960464477539063e-08,1.0700000524520874,1191.88
-0.020110735669732094,112900,564500,0.0007,-1.5278050113920472e-06,16,112899,6.098954372646403e-07,33364,0.0,1.0700000524520874,1191.88
-0.019154518842697144,113000,565000,0.0007,-2.621241321776324e-07,16,112999,2.0023744440322844e-08,33390,0.0,1.0700000524520874,1191.88
-0.01892588660120964,113100,565500,0.0007,-1.4247879320805623e-08,16,113099,6.078624409378008e-11,33417,-1.1920928955078125e-07,1.0700000524520874,1191.88
-0.021330762654542923,113200,566000,0.0007,-4.049299604957923e-06,16,113199,3.7543729831668315e-06,33458,0.0,1.0700000524520874,1210.76
-0.02060740441083908,113300,566500,0.0007,-1.4870790892018704e-06,16,113299,5.469699999594013e-07,33483,5.960464477539063e-08,1.0700000524520874,1210.76
-0.021575110033154488,113400,567000,0.0007,-3.1195661449601175e-06,16,113399,2.1722164547099965e-06,33523,0.0,1.0700000524520874,1213.38
-0.01981315389275551,113500,567500,0.0007,-1.0042488156614127e-06,16,113499,2.7248466949458816e-07,33549,0.0,1.0700000524520874,1213.38
-0.018732449039816856,113600,568000,0.0007,-1.513675300657269e-07,16,113599,7.019208769776242e-09,33575,0.0,1.0700000524520874,1213.38
-0.018631763756275177,113700,568500,0.0007,-7.621039799232676e-09,16,113699,1.8007833071931323e-11,33600,0.0,1.0700000524520874,1213.38
-0.021528685465455055,113800,569000,0.0007,-4.243888724886347e-06,16,113799,4.039924533572048e-06,33642,0.0,1.0700000524520874,1225.91
